Latitude,Longitude,ValidDate,AQI,PM2.5,PM10,O3,NO2,CO,SO2
45.5901,-122.73762,09-01-25,81,4.8,17,24,5.1,0.2,0.2
45.4962,-122.4834,09-01-25,80,6.4,17,24,5.1,0.2,0.2
45.47142,-122.60147,09-01-25,92,6.2,17,24,5.1,0.2,0.2
45.52772,-122.651146,09-01-25,29,4.2,17,24,5.1,0.2,0.2
45.518136,-122.688399,09-01-25,20,4.6,17,24,5.1,0.2,0.2
45.51421,-122.653294,09-01-25,63,6.8,17,24,5.1,0.2,0.2
45.5418,-122.5795,09-01-25,46,7,17,24,5.1,0.2,0.2
45.558081,-122.670985,09-01-25,2,5.5,17,24,5.1,0.2,0.2
45.562203,-122.575624,09-01-25,36,7.1,17,24,5.1,0.2,0.2
44.92261,-123.301956,09-01-25,84,4.5,17,24,5.1,0.2,0.2
45.457347,-123.802809,09-01-25,97,6.8,17,24,5.1,0.2,0.2
45.454722,-123.82,09-01-25,49,6.8,17,24,5.1,0.2,0.2
45.52483,-123.10554,09-01-25,102,3.3,17,24,5.1,0.2,0.2
45.21956,-123.19298,09-01-25,16,5.5,17,24,5.1,0.2,0.2
40.499789,-80.071347,09-01-25,50,4.7,17,24,5.1,0.2,0.2
40.402267,-79.860942,09-01-25,10,5.1,17,24,5.1,0.2,0.2
40.294381,-79.885303,09-01-25,18,6.5,17,24,5.1,0.2,0.2
40.691857,-80.299211,09-01-25,55,7.9,17,10,5.1,0.2,0.2
39.917663,-79.805499,09-01-25,39,6.9,17,11,5.1,0.2,0.2
40.338516,-76.394788,09-01-25,6,9.7,17,10,5.1,0.2,0.2
41.266192,-77.230933,09-01-25,1,3.4,17,24,5.1,0.2,0.2
41.867336,-75.686602,09-01-25,41,7.6,17,24,5.1,0.2,0.2
41.843722,-79.172889,09-01-25,166,6.7,17,19,5.1,0.2,0.2
41.605244,-75.95774,09-01-25,18,3.3,17,24,5.1,0.2,0.2
41.874683,-71.379936,09-01-25,23,5,17,24,5.1,0.2,0.2
41.771987,-71.427881,09-01-25,19,7,9,24,6.7,0.4,0.2
41.377451,-71.524852,09-01-25,8,6.8,17,21,5.1,0.2,0.2
34.635958,-82.810667,09-01-25,15,6.8,17,2,5.1,0.2,0.2
33.183016,-80.030712,09-01-25,108,6.8,17,19,5.1,0.2,0.2
32.84,-79.96,09-01-25,13,7.9,15,24,5.1,0.2,0.2
32.836602,-79.956983,09-01-25,12,6.8,17,24,5.1,0.2,0.2
34.075687,-81.124988,09-01-25,51,9,17,24,5.1,0.2,0.2
45.468596,-98.494061,09-01-25,17,8.7,28,24,5.1,0.2,0.2
42.789453,-96.903867,09-01-25,33,4.3,17,19,5.1,0.2,0.2
43.59901,-96.78331,09-01-25,105,9,17,16,5.1,0.2,0.2
35.97773,-83.9504,09-01-25,13,6,17,24,5.1,0.2,0.2
35.116866,-87.419726,09-01-25,73,4.2,17,24,5.1,0.2,0.2
35.705338,-88.81959,09-01-25,9,4.1,17,21,5.1,0.2,0.2
36.611411,-87.384666,09-01-25,15,3.8,17,24,5.1,0.2,0.2
36.526416,-82.528679,09-01-25,130,6.8,17,24,5.1,0.2,0.2
36.513052,-82.550459,09-01-25,12,6.8,17,24,5.1,0.2,0.2
29.162942,-98.589126,09-01-25,52,5,17,24,5.1,0.2,0.2
30.108222,-97.293741,09-01-25,6,6.8,17,24,5.1,0.2,0.2
30.347808,-97.378508,09-01-25,27,6.8,17,33,5.1,0.2,0.2
29.63514,-98.41768,09-01-25,23,0,0,24,5.1,0.2,0.2
30.627409,-96.362842,09-01-25,144,6.8,17,24,5.1,0.2,0.2
25.900911,-97.507784,09-01-25,48,8,17,24,5.1,0.2,0.2
32.74504,-96.75339,09-01-25,90,3.4,17,24,5.1,0.2,0.2
29.772915,-95.395785,09-01-25,6,6.8,17,27,5.1,0.2,0.2
30.579149,-97.416462,09-01-25,90,3.2,17,24,5.1,0.2,0.2
29.986848,-97.862646,09-01-25,76,6.8,17,24,5.1,0.2,0.2
30.250845,-97.721277,09-01-25,5,6.8,17,26,5.1,0.2,0.2
30.513854,-97.666703,09-01-25,24,6.8,17,24,5.1,0.2,0.2
30.579149,-97.416462,09-01-25,43,6.8,17,22,5.1,0.2,0.2
41.48993,-112.02143,09-01-25,30,7,17,52,6.1,0.2,0.2
41.94595,-112.233179,09-01-25,12,6.8,17,41,5.1,0.2,0.2
38.566055,-109.537167,09-01-25,37,24.8,17,23,12.3,0.2,0.2
40.712064,-112.111122,09-01-25,6,6.8,17,24,5.1,0.2,0.2
40.712064,-112.111122,09-01-25,7,6.8,17,24,5.1,0.2,0.2
40.598056,-111.894167,09-01-25,63,17.8,17,30,15.6,0.3,0.8
40.709867,-112.008664,09-01-25,167,10,17,34,13.6,0.2,0.2
40.7771,-111.945,09-01-25,57,10.1,13,36,12.4,0.1,0.7
40.807897,-112.087717,09-01-25,98,8.6,17,51,1.8,0.2,0.2
40.76652,-111.82835,09-01-25,48,7,17,53,1.7,0.2,0.2
40.662841,-111.901796,09-01-25,20,11.1,17,36,16.3,0.1,0.2
40.44194,-111.71341,09-01-25,89,29,17,24,5.1,0.2,0.2
40.49796,-111.39763,09-01-25,92,8.8,17,54,3.6,0.2,0.2
38.7684,-77.18347,09-01-25,118,5.2,17,24,5.1,0.2,0.2
37.3232,-80.4572,09-01-25,29,6.8,17,24,5.1,0.2,0.2
37.67138,-77.56777,09-01-25,27,6.1,9,24,5.1,0.2,0.2
37.59088,-77.46925,09-01-25,59,5.1,17,24,5.1,0.2,0.2
36.84188,-76.18123,09-01-25,35,5.3,9,24,5.1,0.2,0.2
46.2089,-119.75267,09-01-25,3,9.4,17,24,5.1,0.2,0.2
46.2026,-117.9539,09-01-25,17,6.8,17,29,5.1,0.2,0.2
46.474438,-117.614764,09-01-25,2,10.7,17,24,5.1,0.2,0.2
47.385564,-119.489855,09-01-25,71,11.2,17,24,5.1,0.2,0.2
47.4785,-122.3111,09-01-25,45,6,17,24,5.1,0.2,0.2
47.2814,-122.2233,09-01-25,39,12,17,24,5.1,0.2,0.2
47.498535,-122.278385,09-01-25,9,9,17,24,5.1,0.2,0.2
47.2875,-122.2144,09-01-25,41,6.8,17,24,5.1,0.2,0.2
47.2875,-122.2144,09-01-25,6,6.8,17,24,5.1,0.2,0.2
45.735931,-121.488398,09-01-25,11,6.8,17,24,5.1,0.2,0.2
48.354124,-120.105116,09-01-25,40,6.8,17,24,5.1,0.2,0.2
46.68822,-123.73176,09-01-25,47,4.9,17,24,5.1,0.2,0.2
46.66186,-123.7916,09-01-25,26,6.8,17,24,5.1,0.2,0.2
46.688218,-123.731764,09-01-25,145,4.9,17,24,5.1,0.2,0.2
48.065339,-122.285194,09-01-25,46,6.8,17,24,5.1,0.2,0.2
47.89371,-122.26982,09-01-25,44,13,16,24,5.1,0.2,0.2
47.663962,-117.25765,09-01-25,97,25,46,24,5.1,0.2,0.2
47.65709,-117.3678,09-01-25,55,28.9,17,24,5.1,0.2,0.2
48.9477,-122.1471,09-01-25,56,8.2,17,24,5.1,0.2,0.2
40.39458,-80.61202,09-01-25,3,5.8,17,24,5.1,0.2,0.2
38.410242,-82.432436,09-01-25,25,5.4,17,16,5.1,0.2,0.2
40.46012,-80.57678,09-01-25,26,4.1,17,28,5.1,0.2,0.2
43.07378,-89.43595,09-01-25,24,8.7,16,24,5.1,0.2,0.2
44.33466,-90.7868,09-01-25,183,8.6,17,24,5.1,0.2,0.2
43.09455,-87.90145,09-01-25,0,6.8,17,12,8.7,0.2,0.8
44.02086,-90.40161,09-01-25,15,7.9,17,24,5.1,0.2,0.2
44.2893,-88.25219,09-01-25,25,6.8,17,24,5.1,0.2,1
42.66218,-88.48703,09-01-25,38,6.8,17,28,5.1,0.2,0.2
41.308825,-105.549137,09-01-25,50,5.8,17,24,5.1,0.2,0.2
41.32307,-105.61361,09-01-25,84,6.8,17,24,5.1,0.2,0.2
41.32,-105.62,09-01-25,93,6.8,17,24,5.1,0.2,0.2
44.288005,-105.517022,09-01-25,42,-0.1,17,24,5.1,0.2,0.2
41.452132,-106.813928,09-01-25,31,6.8,17,24,5.1,0.2,0.2
43.274208,-107.691767,09-01-25,100,4.9,7,33,1,0,0
43.02421,-108.3637,09-01-25,99,4.6,17,24,5.1,0.2,0.2
42.842227,-108.735562,09-01-25,35,10.5,17,24,5.1,0.2,0.2
41.918225,-104.295324,09-01-25,13,6.8,14,24,5.1,0.2,0.2
43.627929,-108.218095,09-01-25,34,6.8,17,24,5.1,0.2,0.2
41.08536,-104.52277,09-01-25,66,6.8,17,24,5.1,0.2,0.2
41.08536,-104.52277,09-01-25,7,6.8,17,24,5.1,0.2,0.2
41.095,-105.1725,09-01-25,91,6.8,17,24,5.1,0.2,0.2
44.524642,-109.068507,09-01-25,31,2.9,17,24,5.1,0.2,0.2
44.52612,-109.016733,09-01-25,76,6.8,17,24,5.1,0.2,0.2
44.80388,-106.96138,09-01-25,5,6.8,17,24,5.1,0.2,0.2
41.592591,-109.220125,09-01-25,25,5.7,17,24,5.1,0.2,0.2
41.55643,-109.53044,09-01-25,65,6.8,17,24,5.1,0.2,0.2
41.905004,-109.849956,09-01-25,199,6.8,17,24,5.1,0.2,0.2
41.58885,-109.23784,09-01-25,62,6.8,17,24,5.1,0.2,0.2
43.48256,-110.745261,09-01-25,36,6.8,17,24,5.1,0.2,0.2
43.457764,-110.797994,09-01-25,43,3.4,19,24,5.1,0.2,0.2
44.00492,-107.95696,09-01-25,28,3.3,17,24,5.1,0.2,0.2
47.19704,-120.95683,09-01-25,78,6.8,17,24,5.1,0.2,0.2
35.0638,-106.7613,09-01-25,109,6.8,17,24,5.1,0.2,0.2
35.498711,-83.310242,09-01-25,59,3.9,7,16,5.1,0.2,0.2
46.2094,-116.0275,09-01-25,36,18,17,24,5.1,0.2,0.2
46.3972,-116.8062,09-01-25,84,7,17,24,5.1,0.2,0.2
33.9446,-116.8303,09-01-25,8,11.2,0,71,5.1,0.2,0.2
33.37911,-116.016056,09-01-25,47,5.8,19,24,5.1,0.2,0.2
33.561122,-116.153561,09-01-25,55,6.8,17,24,5.1,0.2,0.2
33.71969,-116.1897,09-01-25,40,11,46,72,5.1,0.2,0.2
12.304907,-1.497184,09-01-25,25,6.8,17,24,5.1,0.2,0.2
9.058498,38.761641,09-01-25,5,27,17,24,5.1,0.2,0.2
9.011444,38.820909,09-01-25,128,6.8,17,24,5.1,0.2,0.2
24.42431,54.433874,09-01-25,17,6.8,17,24,5.1,0.2,0.2
36.755798,3.039114,09-01-25,48,6.8,17,24,5.1,0.2,0.2
4.637735,-74.094856,09-01-25,7,6.8,17,24,5.1,0.2,0.2
43.856665,18.398205,09-01-25,0,7,17,24,5.1,0.2,0.2
39.953352,116.466258,09-01-25,25,6.8,17,24,5.1,0.2,0.2
47.56038,-52.7115,09-01-25,7,6.8,17,24,5.1,0.2,0.2
48.9494,-58.0556,09-01-25,28,6.8,17,24,5.1,0.2,0.2
47.50513,-52.7948,09-01-25,16,6.8,17,24,5.1,0.2,0.2
48.92696,-55.6597,09-01-25,23,6.8,17,24,5.1,0.2,0.2
48.95224,-57.92207,09-01-25,33,6.8,17,24,5.1,0.2,0.2
50.7123,-57.3642,09-01-25,14,6.8,17,24,5.1,0.2,0.2
47.098991,-55.198521,09-01-25,42,6.8,17,24,5.1,0.2,0.2
52.94548,-66.910245,09-01-25,6,4.3,17,19,5.1,0.2,0.2
6.909445,79.875341,09-01-25,85,6.8,17,24,5.1,0.2,0.2
12.1696,-68.99,09-01-25,31,6.8,17,24,5.1,0.2,0.2
25.258481,55.309165,09-01-25,107,62,17,2,5.1,0.2,0.2
23.796374,90.424614,09-01-25,5,6.8,17,24,5.1,0.2,0.2
26.276861,50.147232,09-01-25,44,6.8,17,24,5.1,0.2,0.2
28.63576,77.22445,09-01-25,72,6,17,24,5.1,0.2,0.2
13.08784,80.278475,09-01-25,184,6.8,17,24,5.1,0.2,0.2
22.56263,88.36304,09-01-25,45,6.8,17,24,5.1,0.2,0.2
19.07283,72.88261,09-01-25,48,6.8,17,24,5.1,0.2,0.2
17.38405,78.45636,09-01-25,2,11,17,24,5.1,0.2,0.2
23.116785,113.318088,09-01-25,56,6.8,17,24,5.1,0.2,0.2
10.782773,106.700035,09-01-25,58,6.8,17,24,5.1,0.2,0.2
21.021939,105.818806,09-01-25,15,6.8,17,24,5.1,0.2,0.2
21.543486,39.172989,09-01-25,48,6.8,17,24,5.1,0.2,0.2
-6.236704,106.793244,09-01-25,30,30,17,24,5.1,0.2,0.2
-6.182536,106.834235,09-01-25,8,6.8,17,24,5.1,0.2,0.2
51.125287,71.467217,09-01-25,20,6.8,17,24,5.1,0.2,0.2
29.292317,48.047679,09-01-25,24,6.8,17,24,5.1,0.2,0.2
27.738703,85.336206,09-01-25,38,10,17,24,5.1,0.2,0.2
27.712464,85.315703,09-01-25,97,6.8,17,24,5.1,0.2,0.2
0.300225,32.591554,09-01-25,80,6.8,17,24,5.1,0.2,0.2
-12.099398,-76.968882,09-01-25,64,6.8,17,25,5.1,0.2,0.2
26.204697,50.570833,09-01-25,42,6.8,17,24,5.1,0.2,0.2
-1.253111,36.85653,09-01-25,37,6.8,17,24,5.1,0.2,0.2
-1.28156,36.81883,09-01-25,15,6.8,17,24,5.1,0.2,0.2
-1.310669,36.81055,09-01-25,31,6.8,17,24,5.1,0.2,0.2
-1.26614,36.66314,09-01-25,30,6.8,17,24,5.1,0.2,0.2
42.655959,21.139953,09-01-25,23,6.8,17,24,5.1,0.2,0.2
31.210683,121.448226,09-01-25,91,6.8,17,24,5.1,0.2,0.2
41.78351,123.424434,09-01-25,41,9,17,24,5.1,0.2,0.2
41.33047,-70.78584,09-01-25,50,6.8,17,30,5.1,0.2,0.2
34.91263,-80.874283,09-01-25,18,10,17,12,5.1,0.2,0.2
48.16749,-118.97375,09-01-25,79,9.5,17,24,5.1,0.2,0.2
48.29696,-118.20242,09-01-25,5,6.8,17,24,5.1,0.2,0.2
36.233333,-119.765083,09-01-25,141,6.8,17,24,5.1,0.2,0.2
33.080003,-111.739298,09-01-25,62,6.8,23,27,5.1,0.2,0.2
33.29015,-112.159874,09-01-25,13,6.8,31,30,5.1,0.2,0.2
33.11753,-111.88491,09-01-25,14,6.8,38,24,5.1,0.2,0.2
36.922222,-94.83889,09-01-25,98,10.5,17,13,5.1,0.2,0.2
47.928385,106.92947,09-01-25,52,6.8,17,24,5.1,0.2,0.2
41.3672,69.2725,09-01-25,30,6.8,17,24,5.1,0.2,0.2
